advertiserId;programmeName;primarySector;subSectors;conversionRate;approvalRate;epc;launchDate;paymentStatus;paymentRiskLevel;awinIndex;feedEnabled;productReporting;commissionMin;commissionMax;leadMin;leadMax;cookieLength;parentSectors;;;averagePaymentTime
14135;Spartoo DE;Shoes;Childrenswear|Clothing|Clothing Accessories|Lingerie|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;2.75728;88.57;0.06;2019-10-09;green;none;42.62;yes;no;3;3;0;0;30;Retail & Shopping;;;103
14814;Im walking DE;Shoes;Clothing Accessories|Erotic|Lingerie|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear|Baby & Toddler;3.1578;68.50;0.22;2019-08-27;green;none;43.3392;yes;no;6;10;0;0;30;Retail & Shopping;;;73
10838;Camper DE;Shoes;Shoes;2.73421;51.01;0.21;2017-09-06;amber;exposurelevel2;33.0427;yes;no;4;8;0;0;30;Retail & Shopping;;;101
11728;Bär Schuhe DE;Shoes;Green (Eco friendly)|Shoes;1.82311;49.93;0.36;2018-10-23;amber;exposurelevel6;41.6585;yes;no;10;10;0;0;14;Retail & Shopping;;;69
11200;Goertz DE;Shoes;Shoes;0.548759;69.02;0.05;2018-06-20;amber;exposurelevel2;34.9443;yes;no;0;10;0;0;30;Retail & Shopping;;;404
11321;Joe Nimble DE;Shoes;Clothing Accessories|Shoes|Sports Equipment|Sportswear;1.09725;55.59;0.16;2018-07-31;green;none;33.4609;yes;no;10;10;0;0;30;Retail & Shopping;;;78
13616;anika Schuh DE;Shoes;Shoes;5.0583;76.92;0.40;2018-08-20;green;none;39.7141;yes;no;8;8;0;0;30;Retail & Shopping;;;93
26949;Tower London DE/AT;Shoes;Shoes;0.389113;81.54;0.04;2022-02-04;green;none;37.0837;yes;no;0;0;0;0;30;Retail & Shopping;;;101
27782;Tretter DE;Shoes;Shoes;3.08463;89.30;0.24;2022-04-14;green;none;59.9621;yes;no;0;0;0;0;30;Retail & Shopping;;;74
7657;Sportsshoes DE;Shoes;Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;2.73073;73.23;0.15;2017-10-04;green;none;47.0335;yes;no;5;6;0;0;30;Retail & Shopping;;;59
15047;Deichmann DE;Shoes;Shoes;1.69414;80.43;0.05;2019-07-31;green;none;61.2246;yes;no;8;8;0;0;30;Retail & Shopping;;;56
14008;Vamos-Schuhe DE;Shoes;Shoes;4.62779;82.13;0.76;2019-03-07;amber;exposurelevel2;45.6629;yes;no;9;9;0;0;60;Retail & Shopping;;;109
31119;GROUNDIES DE;Shoes;Shoes;3.07092;74.01;0.29;2022-07-19;amber;exposurelevel6;36.406;yes;no;0;0;0;0;30;Retail & Shopping;;;90
9383;Office London DE;Shoes;Shoes;;0.00;0.00;2018-07-03;amber;exposurelevel4;;yes;no;1;8;0;0;30;Retail & Shopping;;;null
10597;SizeOfficial DE;Shoes;Shoes|Sportswear;3.54686;70.57;0.21;2017-09-06;amber;exposurelevel2;47.9901;yes;no;2;7;0;0;30;Retail & Shopping;;;142
15779;Leiser DE;Shoes;Shoes;3.70482;69.01;0.39;2019-02-04;amber;exposurelevel6;35.4667;yes;no;10;10;0;0;30;Retail & Shopping;;;107
15950;Lloyd DE;Shoes;Shoes;3.24185;70.42;0.34;2019-08-07;amber;exposurelevel2;50.2977;yes;no;8;8;0;0;30;Retail & Shopping;;;88
22558;Sneakerstudio DE;Shoes;Clothing|Clothing Accessories|Shoes;6.49783;75.86;0.35;2021-11-25;green;none;68.0009;yes;no;0;0;0;0;30;Retail & Shopping;;;51
13635;HUMANIC DE;Shoes;Clothing Accessories|Menswear|Shoes|Womenswear;1.64498;57.83;0.12;2019-01-11;green;none;41.0132;yes;no;9;9;0;0;60;Retail & Shopping;;;57
15055;Snipes DE;Shoes;Clothing|Clothing Accessories|Shoes|Sports Equipment|Sportswear;1.10499;79.05;0.05;2019-08-30;amber;exposurelevel2;60.0167;yes;no;6;6;0;0;30;Retail & Shopping;;;72
37274;KEEN Footwear DE;Shoes;Childrenswear|Clothing Accessories|Green (Eco friendly)|Menswear|Shoes|Sportswear|Womenswear|Baby & Toddler;;0.00;0.00;2022-12-05;amber;exposurelevel2;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
10881;eschuhe;Shoes;Clothing Accessories|Shoes;4.20213;54.96;0.22;2017-09-21;amber;exposurelevel2;44.2888;yes;no;3.07;7.69;0;0;30;Retail & Shopping;;;94
13692;Shoepassion DE;Shoes;Shoes;2.8976;49.89;0.26;2019-04-30;green;none;37.3728;yes;no;8;8;0;0;60;Retail & Shopping;;;62
16029;ekn footwear DE;Shoes;Green (Eco friendly)|Shoes;0.427156;40.51;0.10;2019-01-02;green;none;18.6647;yes;no;15;15;0;0;30;Retail & Shopping;;;91
17204;Hoka One One DE;Shoes;Menswear|Shoes|Sportswear|Womenswear;1.21421;72.41;0.09;2019-09-23;amber;exposurelevel2;33.8097;yes;no;5;5;0;0;30;Retail & Shopping;;;203
20964;solebox DE;Shoes;Clothing|Clothing Accessories|Menswear|Shoes|Womenswear;1.04876;85.30;0.16;2020-11-23;amber;exposurelevel2;62.1144;yes;no;0;0;0;0;30;Retail & Shopping;;;88
19299;Geox DE;Shoes;Shoes;2.43753;100.00;0.33;2020-04-03;amber;exposurelevel2;74.137;yes;no;11.53;11.53;0;0;30;Retail & Shopping;;;91
22697;Stiefelparadies DE;Shoes;Shoes;5.85813;77.14;0.26;2021-04-09;green;none;70.5987;yes;no;0;0;0;0;30;Retail & Shopping;;;37
15155;Leguano DE;Shoes;Green (Eco friendly)|Shoes;2.21542;80.28;0.18;2019-06-27;green;none;54.3614;yes;no;6;6;0;0;30;Retail & Shopping;;;55
16492;Kickz DE;Shoes;Shoes|Sports Equipment|Sportswear;0.867891;54.74;0.06;2019-09-23;amber;exposurelevel4;39.5057;yes;no;4;10;0;0;30;Retail & Shopping;;;119
10611;UGG DE;Shoes;Shoes;0.919526;66.41;0.07;2017-10-17;amber;exposurelevel4;30.8116;yes;no;4;4;0;0;30;Retail & Shopping;;;99
11890;Schuhe24 DE;Shoes;Shoes|Womenswear|Baby & Toddler;1.75023;86.70;0.12;2018-01-30;amber;exposurelevel5;40.7762;yes;no;7;7;0;0;30;Retail & Shopping;;;104
20966;ONYGO DE/AT;Shoes;Clothing|Clothing Accessories|Shoes|Womenswear;1.26851;70.22;0.09;2020-11-24;amber;exposurelevel2;55.5437;yes;no;0;0;0;0;30;Retail & Shopping;;;85
14016;Schuhcenter DE;Shoes;Childrenswear|Clothing|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;4.24004;79.19;0.15;2019-03-13;amber;exposurelevel6;47.8913;yes;no;8;8;0;0;30;Retail & Shopping;;;69
11782;Sachaschuhe DE;Shoes;Shoes;2.20156;51.97;0.21;2018-05-08;green;none;40.943;yes;no;8;8;0;0;30;Retail & Shopping;;;53
14777;LaShoe DE;Shoes;Shoes;2.4718;56.55;0.28;2019-04-03;green;none;42.6126;yes;no;10;10;0;0;30;Retail & Shopping;;;63
14500;Tamaris DE;Shoes;Shoes;2.76335;65.57;0.16;2019-08-07;green;none;41.6186;yes;no;7;7;0;0;60;Retail & Shopping;;;64
14900;SIDESTEP DE;Shoes;Shoes;1.07456;83.17;0.06;2019-05-24;amber;exposurelevel2;46.5057;yes;no;4;8;0;0;30;Retail & Shopping;;;98
18059;New Balance DE;Shoes;Clothing|Shoes|Sportswear;0.830056;77.27;0.11;2019-08-21;amber;exposurelevel2;35.6141;yes;yes;8;8;0;0;30;Retail & Shopping;;;131
31844;Ecco DACH;Shoes;Clothing Accessories|Menswear|Shoes|Womenswear;3.20633;100.00;0.15;2022-08-25;amber;exposurelevel2;48.2215;yes;no;0;0;0;0;30;Retail & Shopping;;;79
18737;Allbirds DE;Shoes;Clothing|Green (Eco friendly)|Health & Beauty|Menswear|Shoes|Womenswear;2.54679;100.00;0.20;2020-03-12;amber;exposurelevel2;66.9;yes;no;7;7;0;0;30;Retail & Shopping;;;71
11395;MAGIX & VEGAS Creative Software DACH;Software Downloads;Computers|Electronic Superstore|Entertainment Downloads|Software Downloads;2.45888;98.12;0.26;2018-05-30;green;none;61.3046;yes;yes;15;30;0.01;5;32;Retail & Shopping|Telco's & Services;;;97
20681;Softwarehunter DE;Software Downloads;Software Downloads;9.72266;95.12;0.37;2020-09-30;amber;exposurelevel6;75.2311;yes;no;0;0;0;0;30;Telco's & Services;;;52
14322;mysoftware DE;Software Downloads;Software Downloads;0.843596;55.42;0.01;2019-08-07;green;none;57.1173;yes;no;5;5;0;0;60;Telco's & Services;;;41
17387;WISO Steuer-Software von Buhl Data;Software Downloads;Software Downloads;4.16645;73.61;0.37;2019-10-21;amber;exposurelevel1;42.6607;yes;no;0;0;10;10;60;Telco's & Services;;;97
31187;Lowsoft GmbH DE;Software Downloads;Software Downloads;10.0442;33.33;0.07;2022-09-15;green;none;61.6736;yes;no;0;0;0;0;30;Telco's & Services;;;39
31800;Immerpreiswert DE;Software Downloads;Software Downloads;14.2857;20.00;1.48;2022-09-15;green;none;45.8145;yes;no;0;0;0;0;30;Telco's & Services;;;null
14693;G DATA DE;Software Downloads;Business Services (B2B)|Software Downloads;2.88305;97.18;0.19;2019-08-27;amber;exposurelevel2;64.6326;yes;no;20;20;0;0;60;Telco's & Services;;;86
14098;Kaspersky Lab DE;Software Downloads;Software Downloads;;0.00;0.00;2019-09-23;amber;exposurelevel2;;yes;no;15;15;0;0;60;Telco's & Services;;;109
20202;Wondershare DE;Software Downloads;Audio Visual|Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|Department Stores|DIY|Electronic Accessories|Electronic Superstore|Entertainment Superstore|Erotic|FMCG|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Group Buying|Health & Beauty|Home & Garden|Jewellery|Lead Gen|Lingerie|Menswear|Music & DVD|Office Supplies|PC & Video Games|Pets & Pet Care|Pharmaceuticals|Photography|Photos & Print Services|Shoes|Sports Equipment|Sportswear|Toys & Games|White Goods|Wine Spirits & Tobacco|Womenswear|Education Training & Recruitment|Entertainment Downloads|Software Downloads|Baby & Toddler;1.47851;95.88;0.34;2020-09-29;amber;exposurelevel2;75.9915;yes;yes;0;0;0;0;30;Retail & Shopping|Telco's & Services;;;34
19110;Lizensio DE;Software Downloads;Internet Service Provider|Software Downloads;7.74252;88.88;0.38;2020-03-02;amber;exposurelevel6;60.4437;yes;no;12;12;0;0;30;Telco's & Services;;;749
11660;Bitdefender DE;Software Downloads;Software Downloads;4.18113;95.69;0.37;2019-07-04;green;none;66.6096;yes;no;30;30;0;0;30;Telco's & Services;;;60
15668;Vollversion-Kaufen DE;Software Downloads;Software Downloads;2.17048;77.27;0.06;2018-10-22;green;none;76.2828;yes;no;10;20;0;0;30;Telco's & Services;;;34
18165;DxO DE;Software Downloads;Photography|Software Downloads;1.91627;99.42;0.17;2019-10-21;amber;exposurelevel2;66.6698;yes;no;0;0;0.23;0.23;30;Retail & Shopping|Telco's & Services;;;129
19537;Blitzhandel DE;Software Downloads;Computers|Electronic Accessories|Electronic Superstore|Software Downloads;10.162;95.41;0.68;2020-06-02;green;none;70.3352;yes;no;5;12;0;0;7;Retail & Shopping|Telco's & Services;;;55
13870;Equiva.de - Reitsportartikel und Reitbekleidung;Sports Equipment;Sports Equipment;0.598824;47.48;0.03;2018-12-18;amber;exposurelevel2;33.2996;yes;no;6;6;0;0;60;Retail & Shopping;;;73
14102;Bergfreunde DE;Sports Equipment;Sports Equipment;0.458916;52.86;0.04;2019-03-27;green;none;24.2509;yes;no;7;7;0;0;30;Retail & Shopping;;;131
14061;VerticalExtreme DE;Sports Equipment;Sports Equipment|Sportswear;1.8586;69.98;0.17;2019-07-10;green;none;34.0339;yes;no;5;5;0;0;30;Retail & Shopping;;;84
14076;FC Bayern DE;Sports Equipment;Clothing Accessories|Jewellery|Sports Equipment|Sportswear;4.7494;94.96;0.22;2019-09-19;green;none;64.837;yes;no;3.5;7.5;0;0;30;Retail & Shopping;;;62
14441;Sportbedarf DE;Sports Equipment;Sports Equipment;5.21197;92.53;0.22;2019-08-20;green;none;56.2037;yes;no;6;6;0;0;30;Retail & Shopping;;;69
11908;AsVIVA DE;Sports Equipment;Sports Equipment;2.20193;94.86;1.30;2018-10-23;green;none;62.35;yes;no;5;5;0;0;30;Retail & Shopping;;;59
19346;Radonline DE/AT;Sports Equipment;Sports Equipment|Sportswear;1.89718;87.52;0.08;2020-03-09;green;none;52.6212;yes;no;3;5;0;0;30;Retail & Shopping;;;66
25879;AktivWinter DE;Sports Equipment;Gadgets|Sports Equipment|Sportswear;2.83019;84.00;0.37;2021-12-06;green;none;74.6672;yes;no;0;0;0;0;30;Retail & Shopping;;;32
31025;Olpro DE;Sports Equipment;Automotive|Home & Garden|Sports Equipment;;0.00;0.00;2022-07-07;amber;exposurelevel2;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
25715;Eskute DE;Sports Equipment;Sports Equipment;2.53094;79.17;0.72;2021-11-04;amber;exposurelevel5;60.2276;yes;no;0;0;0;0;30;Retail & Shopping;;;106
29263;Kavalio DE;Sports Equipment;Sports Equipment;3.6286;88.68;0.19;2022-06-20;amber;exposurelevel5;52.2209;yes;no;0;0;0;0;30;Retail & Shopping;;;80
29905;PAKAMA Athletics DE/AT;Sports Equipment;Sports Equipment;19.4813;97.70;2.65;2022-05-24;green;none;93.5648;yes;no;0;0;0;0;30;Retail & Shopping;;;23
14652;Fun-sport-vision.com DE;Sports Equipment;Clothing|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear|Hotels & Accommodation;2.0131;76.31;0.19;2019-06-05;amber;exposurelevel6;36.3721;yes;no;5;5;0;0;30;Retail & Shopping|Travel;;;91
10984;tennis-point DE;Sports Equipment;Sports Equipment|Sportswear;2.06085;77.61;0.09;2017-10-18;amber;exposurelevel6;36.9962;yes;no;8;8;0;0;30;Retail & Shopping;;;121
11742;Golf und Günstig DE;Sports Equipment;Sports Equipment|Sportswear;1.28883;89.45;0.28;2018-10-16;green;none;41.5678;yes;no;7;7;0;0;30;Retail & Shopping;;;86
17368;troph-e-shop DE;Sports Equipment;Clothing|Clothing Accessories|Lingerie|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear|Tourism & Attractions;4.34976;75.00;0.17;2019-12-04;green;none;38.1165;yes;no;6;6;0;0;30;Retail & Shopping|Travel;;;90
21759;Geero DE;Sports Equipment;Sports Equipment;1.26473;93.62;0.68;2021-01-04;green;none;43.4607;yes;no;0;0;0;0;30;Retail & Shopping;;;92
7613;Chain Reaction DE;Sports Equipment;Sports Equipment|Sportswear;1.48853;87.38;0.07;2017-12-05;amber;exposurelevel2;49.4813;yes;no;4;4;0;0;30;Retail & Shopping;;;87
18493;Maxtrader.de;Sports Equipment;Sports Equipment;;0.00;0.00;2019-09-25;green;none;;yes;no;10;10;0;0;30;Retail & Shopping;;;109
15516;BODY IP DE;Sports Equipment;Health & Beauty|Sports Equipment;4.93383;98.48;0.16;2018-11-12;green;none;69.2646;yes;no;15;15;0;0;30;Retail & Shopping;;;65
11873;Blue Tomato DE;Sports Equipment;Childrenswear|Clothing|Clothing Accessories|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;2.19808;82.35;0.11;2018-07-05;green;none;63.2674;yes;no;7;7;0;0;30;Retail & Shopping;;;49
14353;DECATHLON DE;Sports Equipment;Clothing|Clothing Accessories|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;3.09779;90.87;0.19;2019-06-05;green;none;58.0082;yes;no;6;6;0;0;30;Retail & Shopping;;;67
14050;INTERSPORT DE;Sports Equipment;Sports Equipment;3.08075;74.94;0.18;2019-06-05;green;none;45.4893;yes;no;8;8;0;0;30;Retail & Shopping;;;94
11417;Sport-Thieme DE;Sports Equipment;Sports Equipment;;0.00;0.00;2018-01-23;amber;exposurelevel2;0;yes;no;10;10;0;0;30;Retail & Shopping;;;126
12557;Bergzeit DE / AT;Sports Equipment;Clothing|Clothing Accessories|Lingerie|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear|Tourism & Attractions;2.74105;80.04;0.17;2018-07-03;green;none;38.7767;yes;no;7;7;0;0;30;Retail & Shopping|Travel;;;85
14424;Doorout - Outdoor erleben DE;Sports Equipment;Sports Equipment;1.04947;66.36;0.21;2019-05-16;amber;exposurelevel6;30.9306;yes;no;7.5;7.5;0;0;60;Retail & Shopping;;;116
24562;Padel Market;Sports Equipment;Sports Equipment|Sportswear;2.35352;98.50;0.25;2021-08-11;amber;exposurelevel5;61.3714;yes;no;0;0;0;0;30;Retail & Shopping;;;64
14234;Sportolino DE;Sports Equipment;Sports Equipment;0.810201;80.58;0.03;2019-07-10;green;none;37.074;yes;no;5;8;0;0;30;Retail & Shopping;;;88
19230;Kintex DE & AT;Sports Equipment;Audio Visual|Books & Subscriptions|Entertainment Superstore|FMCG|Health & Beauty|Music & DVD|Pharmaceuticals|Sports Equipment|Sportswear|Digital TV & Video-on-Demand|Education Training & Recruitment;9.27559;92.81;0.08;2020-07-03;green;none;71.7124;yes;no;20;20;0;0;30;Retail & Shopping|Telco's & Services;;;53
26121;sportplus DE;Sports Equipment;Sports Equipment;5.44973;96.17;0.90;2021-11-23;green;none;64.8146;yes;no;0;0;0;0;30;Retail & Shopping;;;65
26045;HANDY GYM DE;Sports Equipment;Sports Equipment;1.05015;100.00;0.56;2021-11-26;green;none;85.4391;yes;no;0;0;0;0;30;Retail & Shopping;;;47
18328;Black Diamond DE;Sports Equipment;Sports Equipment;;0.00;0.00;2020-01-24;green;none;;yes;no;9;15;0;0;30;Retail & Shopping;;;null
11383;Boc 24 DE;Sports Equipment;Sports Equipment;2.58866;74.63;0.27;2017-12-12;green;none;64.864;yes;no;6;6;0;0;60;Retail & Shopping;;;46
12563;OUTFITTER DE;Sports Equipment;Childrenswear|Clothing|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;1.76506;88.24;0.06;2018-05-15;amber;exposurelevel2;54.144;yes;no;8;8;0;0;30;Retail & Shopping;;;80
13541;Blue Tomato DACH;Sports Equipment;Childrenswear|Clothing|Clothing Accessories|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;1.19703;90.41;0.08;2018-07-05;amber;exposurelevel6;65.8903;yes;no;7;7;0;0;30;Retail & Shopping;;;79
14328;Body Attack DE;Sports Equipment;FMCG|Sports Equipment;3.37065;100.00;0.17;2019-09-12;green;none;59.7211;yes;no;5;10;0;0;60;Retail & Shopping;;;60
14861;Ergobasis DE;Sports Equipment;Sports Equipment;3.24804;88.63;0.24;2019-07-16;green;none;45.1553;yes;no;6;6;0;0;60;Retail & Shopping;;;85
15088;Radwelt-shop DE;Sports Equipment;Sports Equipment;2.45395;67.99;0.73;2019-08-23;amber;exposurelevel5;55.7881;yes;no;4;4;0;0;60;Retail & Shopping;;;54
26081;bellicon Academy DE/AT;Sports Equipment;Health & Beauty|Sports Equipment;0.765784;100.00;0.15;2021-12-15;green;none;82.4475;yes;no;0;0;0;0;30;Retail & Shopping;;;32
28593;Baller Golf DE;Sports Equipment;Clothing Accessories|Sports Equipment|Sportswear;9.48434;100.00;0.34;2022-04-27;green;none;89.1849;yes;no;0;0;0;0;30;Retail & Shopping;;;39
32711;Horze DE;Sports Equipment;Sports Equipment;;0.00;0.00;2022-11-29;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
10008;Ribble Cycles (DE);Sports Equipment;Sports Equipment|Sportswear;;0.00;0.00;2017-08-30;amber;exposurelevel2;;yes;no;2;2;0;0;30;Retail & Shopping;;;119
11841;Microscooter DE;Sports Equipment;Sports Equipment;5.73708;76.29;0.09;2018-08-20;green;none;40.0752;yes;no;6;6;0;0;30;Retail & Shopping;;;70
21565;NordicTrack DE;Sports Equipment;Health & Beauty|Sports Equipment;1.05193;100.00;1.26;2021-10-26;amber;exposurelevel4;82.1779;yes;no;0;0;0;0;30;Retail & Shopping;;;86
25688;Hardloop DE/AT;Sports Equipment;Sports Equipment|Sportswear;5.69351;83.07;0.29;2021-11-05;amber;exposurelevel5;65.7727;yes;no;0;0;0;0;30;Retail & Shopping;;;53
18481;1. FC Köln DE;Sports Equipment;Sports Equipment;;0.00;0.00;2019-12-03;amber;exposurelevel6;;yes;no;6;6;0;0;30;Retail & Shopping;;;125
14786;Raddiscount DE;Sports Equipment;Sports Equipment|Sportswear;0.143792;81.40;0.06;2019-08-28;green;none;41.4448;yes;no;5.1;15;0.21;0.21;30;Retail & Shopping;;;78
14718;ASMC DE;Sports Equipment;Clothing|Clothing Accessories|DIY|Gadgets|Menswear|Shoes|Sports Equipment|Sportswear;3.02869;92.36;0.17;2019-06-27;green;none;59.9414;yes;no;7;7;0;0;60;Retail & Shopping;;;62
21383;Kettler Sport DE;Sports Equipment;Sports Equipment;2.28144;100.00;1.53;2021-10-08;amber;exposurelevel5;66.101;yes;no;0;0;0;0;30;Retail & Shopping;;;83
22424;JEEP E-Bikes DE;Sports Equipment;Sports Equipment;0.779586;57.14;2.31;2021-06-02;green;none;52.0587;yes;yes;0;0;0;0;30;Retail & Shopping;;;51
13988;Lucky Bike DE;Sports Equipment;Sports Equipment|Sportswear;0.299409;90.57;0.23;2019-04-25;green;none;43.0772;yes;no;5;9;0;0;30;Retail & Shopping;;;74
13908;MyGolfOutlet DE;Sports Equipment;Childrenswear|Clothing|Clothing Accessories|Menswear|Sports Equipment|Sportswear|Womenswear;2.38375;84.19;0.30;2019-07-17;amber;exposurelevel6;53.6307;yes;no;6;6;0;0;60;Retail & Shopping;;;83
28561;Alltricks DE;Sports Equipment;Sports Equipment|Sportswear;1.68953;92.44;0.13;2022-04-13;green;none;61.2995;yes;no;0;0;0;0;30;Retail & Shopping;;;null
11706;Kletterbude DE;Sports Equipment;Clothing|Shoes|Sports Equipment|Sportswear|Toys & Games;0.715905;68.12;0.03;2018-11-13;green;none;39.3713;yes;no;7;7;0;0;30;Retail & Shopping;;;74
13691;fahrrad24 DE;Sports Equipment;Sports Equipment;3.75787;99.52;0.28;2019-09-23;green;none;67.9029;yes;no;7;7;0;0;2;Retail & Shopping;;;59
13793;Liquid-Life DE;Sports Equipment;Sports Equipment;0.935031;97.08;0.18;2019-06-05;green;none;44.6407;yes;yes;5;8;0;0;30;Retail & Shopping;;;97
14273;Warehouse-One DE;Sports Equipment;Sports Equipment|Sportswear;2.36268;80.92;0.15;2019-06-18;amber;exposurelevel5;49.4576;yes;no;2.5;8;0;0;30;Retail & Shopping;;;74
14805;Woombikes DE;Sports Equipment;Sports Equipment|Baby & Toddler;;0.00;0.00;2019-05-16;amber;exposurelevel2;;yes;no;7;7;0;0;14;Retail & Shopping;;;176
14704;Gorillasports DE;Sports Equipment;Sports Equipment;1.02302;85.33;0.12;2019-04-24;green;none;53.4334;yes;no;0;10;0;0;30;Retail & Shopping;;;69
15089;AngelPlatz DE;Sports Equipment;Sports Equipment;0.80421;94.61;0.05;2019-07-03;green;none;58.0493;yes;no;5;8;0;0;60;Retail & Shopping;;;85
19017;VfL Wolfsburg DE;Sports Equipment;Sports Equipment|Sportswear|Tickets;1.95004;94.84;0.09;2020-09-03;amber;exposurelevel2;67.3016;yes;no;0;5;0;0;30;Retail & Shopping|Telco's & Services;;;77
25773;Hyperice DE;Sports Equipment;Gadgets|Health & Beauty|Sports Equipment;20;100.00;11.78;2022-01-26;amber;exposurelevel2;75.5113;yes;no;0;0;0;0;30;Retail & Shopping;;;111
27854;Pools.shop DE PRM;Sports Equipment;Sports Equipment;2.29779;100.00;0.14;2022-04-04;green;none;47.3117;yes;no;0;0;0;0;30;Retail & Shopping;;;86
30129;Sponser DE / AT;Sports Equipment;Health & Beauty|Sports Equipment;14.4634;96.05;0.57;2022-08-16;green;none;83.2811;yes;no;0;0;0;0;30;Retail & Shopping;;;46
14112;Craft Sports DE;Sportswear;Lingerie|Menswear|Sportswear|Womenswear;5.31267;57.25;0.13;2019-09-17;green;none;31.0888;yes;no;8;12;0;0;30;Retail & Shopping;;;102
16348;Nike Türkiye;Sportswear;Childrenswear|Clothing|Clothing Accessories|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;1.38979;85.37;0.06;2019-04-01;green;none;50.48;yes;no;0;9;0;0;30;Retail & Shopping;;;71
19035;Outdoorsportsoutlet DE;Sportswear;Clothing|Sportswear;1.20593;93.94;0.06;2020-03-25;green;none;43.4843;yes;no;6;6;0;0;30;Retail & Shopping;;;91
11488;SC24.com - Online Sportshop;Sportswear;Sportswear;1.00386;70.88;0.07;2018-05-30;green;none;42.2407;yes;no;8;8;1;1;30;Retail & Shopping;;;65
10586;Under Armour DE;Sportswear;Audio Visual|Childrenswear|Shoes|Sports Equipment|Sportswear;3.74641;90.19;0.28;2018-05-10;amber;exposurelevel2;44.358;yes;no;8;8;0;0;30;Retail & Shopping;;;81
20803;Cepsports DE;Sportswear;Sportswear;7.12899;92.44;0.29;2021-05-11;amber;exposurelevel2;61.4225;yes;no;0;0;0;0;30;Retail & Shopping;;;58
26763;365Rider ES;Sportswear;Clothing|Gadgets|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;1.47685;92.62;0.05;2022-03-03;amber;exposurelevel5;43.16;yes;no;0;0;0;0;30;Retail & Shopping;;;88
16329;Nike DE;Sportswear;Clothing|Shoes|Sports Equipment|Sportswear;1.49384;77.56;0.11;2019-02-26;green;none;48.4089;yes;yes;0;9;0;0;30;Retail & Shopping;;;58
14547;Maciag Offroad DE;Sportswear;Clothing|Clothing Accessories|Sports Equipment|Sportswear;2.49015;52.71;0.16;2019-06-19;green;none;42.227;yes;no;5;8;0;0;30;Retail & Shopping;;;68
14711;xspo DE;Sportswear;Sports Equipment|Sportswear;1.26297;99.29;0.14;2019-07-23;green;none;57.2922;yes;no;4;4;0;0;60;Retail & Shopping;;;61
12811;Herthashop DE;Sportswear;Sportswear;1.39482;96.84;0.06;2018-07-10;green;none;64.9787;yes;no;7;7;0;0;30;Retail & Shopping;;;60
11266;Running Point DE;Sportswear;Sports Equipment|Sportswear;3.40401;80.80;0.17;2017-10-18;green;none;39.7806;yes;no;8;8;0;0;30;Retail & Shopping;;;92
18834;WassersportEuropa DE;Sportswear;Sports Equipment|Sportswear;2.21625;100.00;0.03;2020-01-09;green;none;47.2191;yes;no;3;3;0;0;3;Retail & Shopping;;;92
24291;Sportwerk DE;Sportswear;Sportswear;3.89213;54.35;0.21;2021-11-01;green;none;42.3694;yes;no;0;0;0;0;30;Retail & Shopping;;;64
14607;Sportscheck DE;Sportswear;Childrenswear|Clothing|Clothing Accessories|Department Stores|Gadgets|Lingerie|Menswear|Photography|Shoes|Sports Equipment|Sportswear|Womenswear|Baby & Toddler;3.26884;74.62;0.10;2019-07-10;green;none;49.5252;yes;no;6;6;0;0;90;Retail & Shopping;;;66
18926;Footpatrol DE;Sportswear;Shoes|Sports Equipment|Sportswear;3.78682;80.18;0.22;2020-11-13;amber;exposurelevel2;53.2247;yes;no;1;1;0;0;30;Retail & Shopping;;;122
22165;11teamsports DE & AT;Sportswear;Sports Equipment|Sportswear;3.00447;100.00;0.13;2021-03-11;amber;exposurelevel2;48.0174;yes;no;0;0;0;0;30;Retail & Shopping;;;92
24050;Padel-Point DE;Sportswear;Sportswear;1.9697;93.75;0.04;2021-09-24;green;none;54.1615;yes;no;0;0;0;0;30;Retail & Shopping;;;95
11768;ROSE Bikes DE;Sportswear;Sports Equipment|Sportswear;1.25695;100.00;0.20;2018-05-08;amber;exposurelevel2;51.6107;yes;no;5;5;0;0;30;Retail & Shopping;;;127
14437;Foot Locker DE;Sportswear;Shoes|Sportswear;0.941663;71.00;0.06;2019-07-10;amber;exposurelevel2;40.8972;yes;no;4;8;0;0;30;Retail & Shopping;;;94
